alert_id,cloud_provider,alert_type,severity,status,region,service,account_id,resource_id,user,source_ip,dest_ip,timestamp,detected_by,remediation_action,policy_id,policy_name,compliance_standard,is_automated,mfa_enabled,encryption,port,data_volume_mb,num_resources_affected,num_users_affected,external_sharing,alert_description,tags,escalation_required,acknowledged_by,time_to_remediate_min,geo_country,geo_city,alert_correlation_id,threat_intelligence_source,remediation_sla,user_role,device_type,cloud_account_type,alert_suppression_reason,false_positive_reason,linked_ticket_id,historical_alert_count,anomaly_score,cloud_tagging,alert_source,remediation_status,patch_status,vulnerability_cve_id,data_sensitivity,api_endpoint,cloud_subscription_name,alert_escalation_level,incident_priority,alert_age_minutes,user_department,cloud_billing_account,resource_owner,remediation_owner,alert_notes_comments,alert_update_timestamp,alert_closure_reason
ALERT-100388,AWS,Excessive Permissions,Low,Open,asia-east1,EC2,b71f9002-9a32-49c0-b7d4-16169f7b7e6f,df73b2be-3e6e-4bdf-be0d-988308d2e0ef,johnsonjessica@yahoo.com,200.40.253.166,201.39.28.8,4/12/2025 9:24,WIZ Vertex FSOAR,Auto-Remediate,POL-7672,Excessive Permissions Policy,PCI DSS,TRUE,FALSE,None,80,337.61,1,3,FALSE,Alert for Excessive Permissions detected in EC2 on AWS,critical,TRUE,,,DE,Berlin,fa12ec6e-8d8f-4a0c-abc1-c08efa7ec923,Talos,24 hours,Intern,IoT Device,Test,Maintenance,None,TICK-7610,1,0.1,Env=Prod,Automated,In Progress,Unpatched,CVE-2020-6866,PII,,AWS-Prod,Tier 3,P1,1225,Security,GWAP69365403919566,Aaron Anderson,Edward Jones,Popular oil human happy somebody tax practice.,4/23/2025 14:54,Resolved
ALERT-100389,Azure,Open Port,Medium,Open,us-west-2,Blob Storage,c982e6fa-ebea-412e-aead-f4baea46975d,bdfef77f-d433-468a-aff3-72e0a851351b,pjames@lee-kerr.com,219.169.82.131,210.112.106.109,3/13/2025 13:29,WIZ Vertex FSOAR,Notify Admin,POL-4874,Open Port Policy,None,FALSE,TRUE,TLS,80,44.23,6,4,FALSE,Alert for Open Port detected in Blob Storage on Azure,internal,TRUE,,,BR,Sao Paulo,0eeebe6d-05f7-4514-afdd-30097ffc9756,Internal,4 hours,Manager,Mobile,Test,Known benign,Behavior expected,TICK-8750,26,0.43,Env=Dev,Third-Party,Complete,Patched,CVE-2010-8243,PHI,,GCP-Test,Tier 3,P3,534,IT,RZSW14280170742940,Sean Jackson,Daniel Martin,Still east star car wrong.,4/25/2025 12:18,Resolved
ALERT-100390,Azure,Shadow IT,Medium,Resolved,asia-east1,SQL DB,be062c2a-b6fb-42e3-bc5e-71c31b17e001,fc3c1948-c48e-427d-a6ca-bca0dc32d812,millerrebecca@hotmail.com,208.134.93.128,218.143.162.154,2/9/2025 14:58,WIZ Knex Cloud,Notify Admin,POL-3057,Shadow IT Policy,HIPAA,FALSE,FALSE,AES-256,21,124.6,4,2,FALSE,Alert for Shadow IT detected in SQL DB on Azure,"test,external,dev",FALSE,uhenry@yahoo.com,1141,US,San Francisco,77f3b929-f9c8-40f2-9045-93ab111a3be1,Internal,72 hours,Intern,Workstation,Test,Maintenance,Behavior expected,TICK-2808,46,0.37,Env=Test,Automated,Complete,Unpatched,CVE-2010-3213,PCI,/downloadReport,GCP-Test,Tier 3,P2,829,Finance,UREZ91869193309826,Christopher Thomas,Gina Orozco,Party lay war receive modern begin.,4/23/2025 23:23,Mitigated
ALERT-100391,Azure,IAM Misconfiguration,Low,Open,southamerica-east1,Active Directory,1d91eac9-4794-46e4-8018-81ec81aebb04,4165a30a-f41a-4f68-be3e-5d4d81a4527b,jacob83@hotmail.com,57.232.10.138,184.217.246.36,3/6/2025 19:59,WIZ Vertex FSOAR,None,POL-1985,IAM Misconfiguration Policy,None,FALSE,FALSE,SSL,3306,222.98,4,5,FALSE,Alert for IAM Misconfiguration detected in Active Directory on Azure,test,TRUE,,,US,San Francisco,67dce78b-8b29-49ce-b8cc-ddc12eddd4eb,IBM X-Force,4 hours,Analyst,Server,Production,Whitelisted,Misclassification,TICK-1850,16,0.41,Dept=Finance,Third-Party,Complete,Unpatched,CVE-2016-1275,PCI,/downloadReport,GCP-Test,Tier 2,P3,935,IT,DQTH55791996602382,Jennifer Norton,Marcus Andersen,Today discuss collection.,4/20/2025 14:22,Resolved
ALERT-100392,Azure,API Threat,Medium,Open,eu-west-1,NSG,79a2c4a7-0bca-4fc2-bd23-6ef30c308384,7b11d30c-74e3-4b37-a45f-928f1bc411df,jessicawolf@yahoo.com,48.9.5.189,144.254.38.4,2/7/2025 0:54,WIZ AutoFocus,Rotate Keys,POL-4454,API Threat Policy,SOC2,FALSE,FALSE,SSL,8080,230.06,4,3,FALSE,Alert for API Threat detected in NSG on Azure,internal,FALSE,,,JP,Tokyo,98007ccc-38fd-4daa-b07c-a4b0dc83f3a1,Talos,72 hours,Intern,Server,Test,Known benign,None,TICK-3353,41,0.82,Dept=Finance,Manual,In Progress,Patched,CVE-2015-4264,PCI,/updateRecord,GCP-Test,Tier 2,P1,304,Finance,QOUY62927435546173,Colleen Hodge,Nicole Hoover,Foot seat black raise rule war.,4/24/2025 15:25,Monitoring
ALERT-100393,AWS,Weak Encryption,High,Investigating,us-east-1,EKS,f0055111-456d-421d-9dd2-61f7dd65d2f9,d7a9fd70-63af-4861-819f-80535988605c,shannon92@maldonado-vincent.biz,97.106.113.158,196.131.166.233,3/17/2025 17:53,WIZ Knex Cloud,None,POL-3843,Weak Encryption Policy,ISO 27001,FALSE,FALSE,RSA-2048,443,557.86,2,5,TRUE,Alert for Weak Encryption detected in EKS on AWS,"internal,critical,prod",FALSE,mlee@hotmail.com,,US,New York,2b739adb-3c61-4528-8ae4-fa4179bc6620,AlienVault,8 hours,Analyst,Mobile,Staging,Known benign,Misclassification,TICK-9471,46,0.34,Dept=Finance,Automated,Complete,Patched,CVE-2019-9898,PII,/login,AWS-Prod,Tier 1,P3,1395,Security,ARDL46130117531333,Jennifer Black,Paul Dunlap,Month water also partner.,4/19/2025 3:20,False Positive
ALERT-100394,Azure,Unapproved Third-Party App,High,Open,us-east-1,Blob Storage,ea61bc1b-d5e8-443d-828d-5fb8f75c2057,0b9d01f1-0d6d-4256-b6e6-e02cc2cd63f9,cynthialucas@yahoo.com,204.219.137.100,198.189.54.229,4/4/2025 8:41,WIZ Blaze,Block IP,POL-4161,Unapproved Third-Party App Policy,None,TRUE,TRUE,AES-256,8080,394.86,6,2,TRUE,Alert for Unapproved Third-Party App detected in Blob Storage on Azure,"gdpr,external,critical",TRUE,,,US,San Francisco,00c9ec4f-e024-4461-b31b-da471d4db24c,VirusTotal,8 hours,Developer,Mobile,Production,Known benign,None,TICK-5596,7,0.46,Env=Prod,Automated,Pending,Not Applicable,CVE-2013-6192,PCI,/login,Azure-Dev,Tier 1,P2,7,HR,BGJB19352850219505,Cynthia Johnson,Janice Stanton,Study bag music adult land woman.,4/21/2025 22:19,Monitoring
ALERT-100395,AWS,Resource Misconfiguration,Critical,Open,eastus2,Lambda,205017f3-e257-4e7b-a84c-271e9faf0f07,1bb552a1-5f88-4a12-bc93-f4a1f927d0f6,zleonard@smith.org,179.50.209.175,60.255.21.104,4/20/2025 9:01,WIZ Knex Cloud,Notify Admin,POL-7489,Resource Misconfiguration Policy,NIST,FALSE,FALSE,None,21,17.29,4,5,TRUE,Alert for Resource Misconfiguration detected in Lambda on AWS,test,TRUE,,,US,New York,883d995f-84c7-43c7-bc75-7dffa7af8425,AlienVault,72 hours,Intern,Mobile,Staging,Maintenance,Behavior expected,TICK-6834,31,0.01,Owner=Security,Third-Party,Complete,Unpatched,CVE-2020-7138,None,/downloadReport,Azure-Dev,Tier 2,P1,781,Security,JRMF63268501454826,Devon Hartman,Caitlin Barker,Prove theory hair truth hit.,4/19/2025 17:57,False Positive
ALERT-100396,AWS,Privilege Escalation,Critical,Resolved,australia-southeast1,RDS,41d77e39-73fc-4494-9068-1c9e56ae1168,c789de95-ac1e-490a-9f3b-c68b799f72fe,john49@petersen.com,85.4.105.104,176.226.125.184,3/31/2025 7:20,WIZ Vertex FSOAR,None,POL-9731,Privilege Escalation Policy,HIPAA,FALSE,TRUE,SSL,80,328.28,6,4,FALSE,Alert for Privilege Escalation detected in RDS on AWS,"dev,critical",FALSE,nicholasschroeder@james.net,1019,BR,Sao Paulo,afaac7a6-6822-4d42-b91c-901791f9cdc9,AlienVault,4 hours,Intern,Mobile,Test,Maintenance,None,TICK-5944,20,0.03,Dept=Finance,Automated,Pending,Unpatched,CVE-2012-9368,PCI,/deleteFile,AWS-Prod,Tier 3,P4,36,IT,TQNL71052127007470,Whitney Peters,Carrie Petersen,Class miss series.,4/25/2025 1:29,Monitoring
ALERT-100397,Azure,Unapproved Region Usage,High,Resolved,ap-southeast-1,Blob Storage,847c3005-7fe7-4703-aa24-2b8f2882c2ec,535d009e-7f5e-48d6-bd23-e69d6eb7620c,floydmatthew@hotmail.com,103.22.198.111,120.76.237.91,3/6/2025 11:16,WIZ AutoFocus,Rotate Keys,POL-9723,Unapproved Region Usage Policy,None,FALSE,TRUE,SSL,3389,438.47,6,1,TRUE,Alert for Unapproved Region Usage detected in Blob Storage on Azure,"pci,critical,internal",TRUE,david10@miller.com,516,BR,Sao Paulo,eb600759-7278-4b22-a97f-8c7dfd176de5,AlienVault,24 hours,Developer,IoT Device,Test,Whitelisted,Misclassification,TICK-9907,17,0.53,Env=Dev,Manual,Pending,Not Applicable,CVE-2011-9343,PCI,,AWS-Prod,Tier 1,P3,1031,Security,CISZ35539612906281,Scott Morales,Andrew Rodriguez,Pull fill theory firm defense debate.,4/20/2025 18:08,Monitoring
ALERT-100398,AWS,Malware Detected,Medium,Open,us-west-2,S3,7f6670c3-80dd-41cc-baea-a786e5aa451b,fb6a18c9-b6e0-49f7-9cc9-fc14e1c0d076,jlittle@gmail.com,175.45.66.118,133.31.7.116,2/8/2025 20:15,WIZ Blaze,Rotate Keys,POL-1393,Malware Detected Policy,SOC2,FALSE,TRUE,AES-256,25,71.37,4,3,TRUE,Alert for Malware Detected detected in S3 on AWS,"pci,prod",FALSE,,,BR,Sao Paulo,03308aee-6527-41bb-8e49-3ca114c78c4a,VirusTotal,4 hours,Manager,IoT Device,Staging,Maintenance,None,TICK-3862,38,1,Owner=Security,Automated,In Progress,Unpatched,CVE-2020-9027,PCI,,GCP-Test,Tier 3,P3,1329,Security,VKIT76342113335284,Maria May,Jessica Olsen,Partner hundred card create society.,4/24/2025 23:13,Resolved
ALERT-100399,AWS,Shadow IT,Medium,Open,us-east-1,S3,f104ec24-728c-4047-b1a4-d80acb90a17e,aa781c35-4bb6-48cc-b98d-5912352b66f2,dlewis@stanley.com,7.204.239.136,68.22.226.6,3/30/2025 12:48,WIZ Blaze,Block IP,POL-2065,Shadow IT Policy,PCI DSS,TRUE,FALSE,AES-256,8080,409.45,10,4,TRUE,Alert for Shadow IT detected in S3 on AWS,prod,TRUE,,,IN,Bangalore,a260aa91-f70f-4159-95f2-6467759147e8,IBM X-Force,8 hours,Intern,Workstation,Staging,Whitelisted,Behavior expected,TICK-6666,30,0.49,Env=Prod,Manual,Complete,Unpatched,CVE-2014-6482,PHI,/updateRecord,AWS-Prod,Tier 3,P2,1252,Finance,EJVZ27330177942959,Jennifer Jones,Todd Jordan,I black movie.,4/24/2025 15:30,False Positive
ALERT-100400,Azure,Expired Certificate,Medium,Open,centralus,VM,575d8e60-2aa2-41bd-acd1-c5c7c02834ae,b35093c8-48d1-41ca-b361-26e2d326c211,kerry37@yahoo.com,216.240.123.183,1.44.73.172,4/19/2025 15:47,WIZ Knex Cloud,Update Policy,POL-7290,Expired Certificate Policy,None,FALSE,TRUE,TLS,80,298.61,8,5,FALSE,Alert for Expired Certificate detected in VM on Azure,"pci,prod,external",TRUE,,,IN,Bangalore,47541e5f-141f-4de4-a2d7-a90fa5688948,Talos,72 hours,Admin,Workstation,Production,Whitelisted,Behavior expected,TICK-4930,32,0.26,Env=Prod,Automated,In Progress,Not Applicable,CVE-2017-7664,PHI,/login,Azure-Dev,Tier 2,P2,411,IT,QASK55852363769256,Christine Warren,Gary Lewis,Accept financial relationship price.,4/22/2025 4:26,False Positive
ALERT-100401,GCP,DDoS Attack,Low,Resolved,ap-southeast-1,Cloud SQL,7dabbced-d643-45e3-9a28-5deb6bf9989a,2f6c2178-7377-40da-8012-83f4caeac2b7,leah81@yahoo.com,201.51.167.174,162.215.155.10,3/1/2025 9:13,WIZ Vertex FSOAR,Auto-Remediate,POL-6822,DDoS Attack Policy,ISO 27001,FALSE,FALSE,None,3389,49.84,3,1,TRUE,Alert for DDoS Attack detected in Cloud SQL on GCP,gdpr,FALSE,mmckay@potter.com,1055,JP,Tokyo,7177c528-a3da-4082-aabd-fa41edba3b32,AlienVault,8 hours,Developer,IoT Device,Test,Whitelisted,Misclassification,TICK-7405,14,0.85,Env=Test,Automated,In Progress,Patched,CVE-2024-9122,None,,Azure-Dev,Tier 1,P3,272,HR,VVJX49469683701218,Jordan Meyer,Rachel Noble,Fact suggest little claim remember social fill.,4/19/2025 5:28,False Positive
ALERT-100402,GCP,Abnormal Billing,Medium,Investigating,australia-southeast1,GKE,1ab79dea-1a06-4b32-bd73-f406cca074ba,478c70b1-9cbd-45fc-a5cf-8ca509b9c59c,aaronfry@may.org,78.37.107.65,123.239.125.225,3/31/2025 15:00,WIZ Vertex FSOAR,Revoke Access,POL-8692,Abnormal Billing Policy,HIPAA,FALSE,FALSE,TLS,80,101.31,9,5,TRUE,Alert for Abnormal Billing detected in GKE on GCP,pci,TRUE,mckeekenneth@hotmail.com,,IN,Bangalore,a1f64b42-9b9b-4f2d-8075-b28dac228fe4,AlienVault,24 hours,Manager,Workstation,Test,Maintenance,None,TICK-8718,43,0.19,Owner=Security,Automated,Complete,Not Applicable,CVE-2023-9613,None,/downloadReport,Azure-Dev,Tier 1,P2,122,Finance,HXPF52098716710137,Paula Phillips,Anthony Martinez,Analysis sit magazine easy side continue.,4/24/2025 2:45,False Positive
ALERT-100403,Azure,Abnormal API Call,Low,Open,ap-southeast-1,AKS,bc8b0267-8de1-4597-b5b3-6587a80e95ba,75a8973b-58c7-4ef0-985b-7f0def495cd1,david38@yahoo.com,51.194.20.112,213.12.225.216,4/7/2025 17:22,WIZ Knex Cloud,Block IP,POL-4102,Abnormal API Call Policy,None,FALSE,FALSE,RSA-2048,0,111.75,6,5,FALSE,Alert for Abnormal API Call detected in AKS on Azure,"critical,dev",TRUE,,,JP,Tokyo,353f7cfb-a3df-424a-bf6e-30dea01cac10,IBM X-Force,72 hours,Intern,IoT Device,Production,Maintenance,None,TICK-3857,49,0.4,Dept=Finance,Automated,In Progress,Unpatched,CVE-2015-6092,PCI,/getUser,AWS-Prod,Tier 3,P2,1370,HR,QXQQ11096764991267,Lauren Bates,Timothy Chavez,Summer begin since hospital thus half.,4/24/2025 22:00,Resolved
ALERT-100404,Azure,Open Port,High,Open,ap-southeast-1,Blob Storage,15e595ba-1c41-4022-92d9-c8c1081e5d19,3d2d7727-1883-42ac-92f5-a54684f63d92,brian09@gmail.com,119.54.142.233,91.161.211.123,4/22/2025 4:54,WIZ Vertex FSOAR,Notify Admin,POL-8643,Open Port Policy,GDPR,TRUE,FALSE,TLS,5432,12.52,4,4,TRUE,Alert for Open Port detected in Blob Storage on Azure,critical,TRUE,,,BR,Sao Paulo,eac561e5-0872-4343-82fe-f4cd52d7e9af,Talos,8 hours,Analyst,Server,Staging,Known benign,None,TICK-6710,33,0.75,Owner=Security,Automated,In Progress,Not Applicable,CVE-2015-3860,None,/getUser,Azure-Dev,Tier 2,P1,131,Engineering,VSNH46285737891615,Marcus Gould,Mary Ross,Minute want resource last future.,4/21/2025 13:30,Monitoring
ALERT-100405,AWS,Abnormal API Call,Low,Open,asia-east1,EKS,23af750d-af9e-4406-a0f4-51b4ab954e68,34081dd6-a399-4af5-94cb-8b0396098f25,susanmayer@gmail.com,62.56.15.138,5.64.174.73,2/12/2025 13:39,WIZ Vertex FSOAR,Block IP,POL-1719,Abnormal API Call Policy,CIS,TRUE,TRUE,TLS,22,255.71,4,3,TRUE,Alert for Abnormal API Call detected in EKS on AWS,"pci,dev",TRUE,,,DE,Berlin,5abb4adb-8283-4f03-9d6c-826e60f6ee9a,IBM X-Force,4 hours,Developer,Server,Test,Maintenance,None,TICK-3625,12,0.28,Owner=Security,Automated,Pending,Unpatched,CVE-2025-9607,PHI,/downloadReport,GCP-Test,Tier 1,P3,754,IT,JUBX89897979064672,Stanley Rodriguez,Sarah Murray,Note increase economic box city adult still.,4/24/2025 19:00,Mitigated
ALERT-100406,AWS,Malware Detected,High,Resolved,us-east-1,IAM,4f8f7f69-aeb6-44d8-977a-c8cbcab5c53b,f09b18ba-9621-4670-b462-715565ad920e,jacksonhaley@gmail.com,206.72.112.43,222.202.254.50,3/10/2025 2:31,WIZ Blaze,Quarantine Resource,POL-6544,Malware Detected Policy,GDPR,FALSE,FALSE,None,3306,166.91,6,2,FALSE,Alert for Malware Detected detected in IAM on AWS,"dev,prod,internal",TRUE,edwin70@davenport.info,393,JP,Tokyo,9a412d9c-67ed-4f40-840c-9f1063db320a,Internal,24 hours,Analyst,Server,Production,None,None,TICK-8016,17,0.5,Env=Dev,Manual,Complete,Unpatched,CVE-2016-5134,PHI,,AWS-Prod,Tier 3,P2,482,IT,APGU46877127467798,Susan Calderon,Dakota Castro,Tough media seat decade.,4/19/2025 0:03,False Positive
ALERT-100407,AWS,Excessive Permissions,Medium,Open,southamerica-east1,VPC,99fc1d32-53d2-4035-bfa0-168e9765291f,354e274b-2517-4a08-b4af-6686d480faff,ybutler@willis.com,126.33.176.221,45.131.167.40,2/18/2025 12:43,WIZ Vertex FSOAR,None,POL-4098,Excessive Permissions Policy,HIPAA,TRUE,FALSE,None,80,64.41,5,2,FALSE,Alert for Excessive Permissions detected in VPC on AWS,dev,FALSE,,,DE,Berlin,daeffc89-965b-435f-9973-9f3f374cb81a,Internal,24 hours,Admin,Mobile,Staging,Whitelisted,None,TICK-2748,22,0.2,Owner=Security,Automated,In Progress,Unpatched,CVE-2024-8471,PHI,/updateRecord,AWS-Prod,Tier 1,P2,159,Engineering,MRFA74399953891249,Monique Fleming,Deborah Conrad,Respond just toward notice image rise picture.,4/19/2025 7:05,Resolved
ALERT-100408,GCP,Unusual Data Access,Low,Investigating,australia-southeast1,IAM,ec752591-84e7-4369-89b2-279d9771cdb9,963e30e7-c125-4f40-b6b3-a5f4464e3888,david19@saunders.biz,187.106.0.72,199.25.217.192,4/24/2025 7:52,WIZ Blaze,Update Policy,POL-3932,Unusual Data Access Policy,SOC2,FALSE,FALSE,SSL,25,130.07,5,5,FALSE,Alert for Unusual Data Access detected in IAM on GCP,"prod,dev,external",TRUE,baileydebbie@mcdonald.org,,BR,Sao Paulo,a303791a-e86a-4934-a542-7c072dac56a5,IBM X-Force,24 hours,Admin,Server,Test,Maintenance,Misclassification,TICK-5983,10,0.12,Env=Test,Manual,Complete,Unpatched,CVE-2014-7394,None,/deleteFile,Azure-Dev,Tier 3,P1,482,HR,LMIU32745109313683,Amy Holmes,Christopher Stewart,Radio whether use today yard player campaign understand.,4/22/2025 18:10,False Positive
ALERT-100409,Azure,Expired Certificate,Medium,Open,centralus,Functions,740188c7-9491-4c03-81fe-05ae30d581ce,bd818806-6a99-47fb-ba20-cb7267f4c003,bjohnson@yahoo.com,207.60.250.34,162.70.135.177,3/1/2025 11:37,WIZ Vertex FSOAR,Block IP,POL-5170,Expired Certificate Policy,NIST,TRUE,TRUE,TLS,25,228.61,9,3,TRUE,Alert for Expired Certificate detected in Functions on Azure,"prod,pci,gdpr",FALSE,,,BR,Sao Paulo,8c3d6bf9-83f0-481f-8b9f-97f4b9cbf7b4,AlienVault,4 hours,Manager,Server,Staging,Maintenance,Misclassification,TICK-1434,48,0.58,Owner=Security,Automated,In Progress,Not Applicable,CVE-2010-6891,PCI,/updateRecord,Azure-Dev,Tier 3,P1,722,HR,OMLI22265939012376,Daniel Nguyen,Alexandria Stewart,Break glass discuss cut most try.,4/22/2025 16:31,Resolved
ALERT-100410,Azure,Credential Leakage,Medium,Open,eastus2,Active Directory,87314572-15a3-41e6-918a-cd7ec7a6ddeb,c8167200-02bc-428d-9afa-7697b1b5c0d3,wilsonisaac@yahoo.com,154.169.74.86,210.21.171.21,3/31/2025 6:26,WIZ AutoFocus,Rotate Keys,POL-1404,Credential Leakage Policy,PCI DSS,FALSE,TRUE,TLS,443,277.9,6,1,FALSE,Alert for Credential Leakage detected in Active Directory on Azure,"dev,external,test",TRUE,,,IN,Bangalore,dec4ba61-ea8e-4b0f-acd2-ef99c441d896,AlienVault,4 hours,Manager,IoT Device,Test,Whitelisted,None,TICK-4428,17,0.13,Env=Test,Third-Party,Pending,Patched,CVE-2021-6592,None,/login,AWS-Prod,Tier 2,P3,1248,IT,OSJI37166425075173,Susan Hernandez,Erin Carter,Live cold hundred establish really.,4/22/2025 12:40,Monitoring
ALERT-100411,AWS,Unusual Login,Low,Open,ap-southeast-1,CloudTrail,a67adde4-5c98-45fe-8298-39498da21d26,bafbd680-f598-415a-bb09-8cf680b68bde,michelle57@gmail.com,215.126.45.181,189.56.250.71,2/22/2025 12:52,WIZ Vertex FSOAR,Block IP,POL-5096,Unusual Login Policy,HIPAA,FALSE,TRUE,RSA-2048,22,181.16,9,3,TRUE,Alert for Unusual Login detected in CloudTrail on AWS,"gdpr,external",FALSE,,,US,San Francisco,25669639-d70f-44e3-bcf7-03b4a5e809a5,VirusTotal,4 hours,Intern,Workstation,Test,Known benign,Test system,TICK-3745,30,0.25,Env=Dev,Manual,Complete,Unpatched,CVE-2010-2217,None,/getUser,AWS-Prod,Tier 3,P4,285,HR,YCHF47668022970617,Scott Kaufman,Michaela Rivera,Entire because operation another experience.,4/25/2025 13:46,False Positive
ALERT-100412,Azure,Disabled Logging,High,Resolved,us-east-1,Functions,0279f5c7-89a9-4c6b-96e6-2617bd843470,bd9bcb3f-ac96-4eb8-9759-6b316b5a05df,julian35@yahoo.com,64.134.48.120,205.213.210.67,4/11/2025 15:16,WIZ Vertex FSOAR,Rotate Keys,POL-4728,Disabled Logging Policy,GDPR,TRUE,FALSE,None,21,283.53,10,5,FALSE,Alert for Disabled Logging detected in Functions on Azure,"internal,test,prod",FALSE,richardsontommy@hotmail.com,389,US,San Francisco,e46e361d-a48b-4d45-be73-b502f576a99b,Talos,4 hours,Analyst,Mobile,Production,Known benign,Test system,TICK-7468,10,0.26,Env=Test,Automated,Complete,Patched,CVE-2015-3868,None,/downloadReport,AWS-Prod,Tier 3,P1,994,Security,UVHJ11240643756881,Kristina Wells,Cody Flores,Assume she imagine police dark their painting.,4/23/2025 11:32,False Positive
ALERT-100413,Azure,Abnormal Billing,Critical,Open,eastus2,Functions,e3e93f7d-df21-4731-8c97-55696f334d71,3f2da10f-8be3-4c92-ab38-01d6c2e8ce1e,jshea@davila.net,112.213.44.137,65.93.70.103,2/21/2025 4:53,WIZ Knex Cloud,Block IP,POL-3276,Abnormal Billing Policy,PCI DSS,FALSE,TRUE,SSL,3306,419.42,6,2,FALSE,Alert for Abnormal Billing detected in Functions on Azure,"external,internal",FALSE,,,JP,Tokyo,444fb58a-e9dd-442c-b137-07b6975d73d1,IBM X-Force,72 hours,Developer,Mobile,Test,Maintenance,Behavior expected,TICK-4990,1,0.15,Env=Prod,Automated,In Progress,Not Applicable,CVE-2023-3015,None,/getUser,AWS-Prod,Tier 2,P3,1034,Security,LLBL83806921741414,Andrea Rice,Heidi Larsen,Determine pull should.,4/19/2025 2:17,False Positive
ALERT-100414,Azure,Failed MFA,Low,Resolved,eu-west-1,VM,b9cd6e8b-f772-4f1e-9c1f-f8ce90afbc17,ca662cab-9d3e-48ca-8e7f-c653a21ebe7d,hillkevin@evans.com,135.161.30.247,217.25.2.220,3/15/2025 5:17,WIZ AutoFocus,Rotate Keys,POL-7247,Failed MFA Policy,GDPR,FALSE,TRUE,RSA-2048,5432,183.08,4,4,TRUE,Alert for Failed MFA detected in VM on Azure,"internal,critical",FALSE,amoran@keller.com,195,IN,Bangalore,acf1cd20-bd03-4f5f-8138-5c3814c75fc4,VirusTotal,24 hours,Manager,Server,Production,Known benign,Misclassification,TICK-7648,31,0.49,Env=Test,Automated,In Progress,Not Applicable,CVE-2015-8017,PCI,,AWS-Prod,Tier 1,P2,1398,IT,CGCR85826873416039,Marie Mcneil,Lauren Ortega,Seek still practice power over.,4/22/2025 16:50,Monitoring
ALERT-100415,AWS,Unusual Login,High,Open,southamerica-east1,EKS,1554081e-cb0c-409f-8934-8c8f3a080a9e,b65322a3-f6e4-46ef-95fe-d139b461a764,fbowen@griffin.com,88.162.165.90,111.18.204.37,2/3/2025 16:05,WIZ Knex Cloud,Revoke Access,POL-4260,Unusual Login Policy,NIST,FALSE,FALSE,None,3389,87.12,5,5,TRUE,Alert for Unusual Login detected in EKS on AWS,"prod,test",TRUE,,,DE,Berlin,8d98aebb-78b7-4f44-866e-f55b509ca486,Internal,8 hours,Developer,Mobile,Test,Maintenance,Misclassification,TICK-3139,10,0.72,Dept=Finance,Automated,Complete,Not Applicable,CVE-2013-3799,PCI,,GCP-Test,Tier 2,P1,199,HR,MHLU97180143401841,Charles Tanner,Daniel Powell,Back check tell best.,4/23/2025 14:59,Resolved
ALERT-100416,AWS,Insecure Security Group,High,Open,eu-west-1,EC2,96d34739-c2b4-4458-a3c3-2da6b1914d59,348010b7-66e3-42ac-a9ff-a86049e2ca64,joshua96@miranda-orozco.org,200.186.158.126,134.123.30.149,2/11/2025 5:56,WIZ Vertex FSOAR,Rotate Keys,POL-8835,Insecure Security Group Policy,NIST,FALSE,TRUE,None,3389,487.79,5,4,FALSE,Alert for Insecure Security Group detected in EC2 on AWS,gdpr,TRUE,,,JP,Tokyo,9eea8e2d-c2ad-43be-bf7b-88e22284acd7,AlienVault,24 hours,Manager,Mobile,Production,Whitelisted,None,TICK-5587,7,0.72,Dept=Finance,Automated,In Progress,Patched,CVE-2017-5187,PII,/login,AWS-Prod,Tier 3,P2,676,Security,PZHQ32621710453731,Michael Lambert,Jennifer Ortiz,Name source than director.,4/22/2025 3:28,Resolved
ALERT-100417,GCP,DDoS Attack,High,Open,us-east-1,Compute Engine,e5fe0c8f-025f-4fc3-bc26-5fe6a69145ee,1e160dc6-a06b-46a6-b542-e9fe619f7e7b,woodjoshua@franklin.com,75.111.205.79,71.226.99.58,2/1/2025 22:51,WIZ Blaze,Quarantine Resource,POL-7541,DDoS Attack Policy,GDPR,FALSE,FALSE,SSL,25,128.92,10,1,TRUE,Alert for DDoS Attack detected in Compute Engine on GCP,"internal,test",FALSE,,,BR,Sao Paulo,1bb84108-43f5-49f8-a3fa-84861559bb01,Talos,72 hours,Intern,Server,Production,Whitelisted,Misclassification,TICK-6171,12,0.49,Env=Dev,Third-Party,Complete,Unpatched,CVE-2010-8791,PII,/getUser,Azure-Dev,Tier 2,P1,210,Engineering,WIED42854134081676,Miss Heather Williams,Michelle Lee,Wrong answer turn religious.,4/22/2025 3:36,Mitigated
